Modelo,Usa_Penalidade,ID_Fluxo,Rota,Tipo_Rota,Origem,Lat_O,Lon_O,Destino,Lat_D,Lon_D,Custo_Horas,Doses,Vacina,Modal
1,True,Manaus_BoaVista_AstraZeneca,Manaus -> BoaVista,ij,Manaus,-3.0922,-60.0604,BoaVista,2.8212,-60.673,3.074,5824,AstraZeneca,aereo
1,True,Manaus_BoaVista_Janssen,Manaus -> BoaVista,ij,Manaus,-3.0922,-60.0604,BoaVista,2.8212,-60.673,3.074,970,Janssen,aereo
1,True,Manaus_Belem_Pfizer,Manaus -> Belem,ij,Manaus,-3.0922,-60.0604,Belem,-1.4554,-48.5051,4.107,1820,Pfizer,aereo
1,True,Manaus_Belem_AstraZeneca,Manaus -> Belem,ij,Manaus,-3.0922,-60.0604,Belem,-1.4554,-48.5051,4.107,8345,AstraZeneca,aereo
1,True,Manaus_Belem_Janssen,Manaus -> Belem,ij,Manaus,-3.0922,-60.0604,Belem,-1.4554,-48.5051,4.107,2034,Janssen,aereo
1,True,Manaus_Macapa_AstraZeneca,Manaus -> Macapa,ij,Manaus,-3.0922,-60.0604,Macapa,0.0407,-51.0574,3.722,5876,AstraZeneca,aereo
1,True,Manaus_Palmas_Janssen,Manaus -> Palmas,ij,Manaus,-3.0922,-60.0604,Palmas,-10.1845,-48.3337,4.463,656,Janssen,aereo
1,True,Manaus_CampoGrande_Janssen,Manaus -> CampoGrande,ij,Manaus,-3.0922,-60.0604,CampoGrande,-20.4697,-54.6201,5.283,1924,Janssen,aereo
1,True,Manaus_Cuiaba_AstraZeneca,Manaus -> Cuiaba,ij,Manaus,-3.0922,-60.0604,Cuiaba,-15.601,-56.0974,4.368,3862,AstraZeneca,aereo
1,True,Manaus_Cuiaba_Janssen,Manaus -> Cuiaba,ij,Manaus,-3.0922,-60.0604,Cuiaba,-15.601,-56.0974,4.368,1382,Janssen,aereo
1,True,BoaVista_Manaus_Pfizer,BoaVista -> Manaus,ij,BoaVista,2.8212,-60.673,Manaus,-3.0922,-60.0604,3.074,4911,Pfizer,aereo
1,True,BoaVista_Manaus_AstraZeneca,BoaVista -> Manaus,ij,BoaVista,2.8212,-60.673,Manaus,-3.0922,-60.0604,3.074,6647,AstraZeneca,aereo
1,True,BoaVista_Manaus_CoronaVac,BoaVista -> Manaus,ij,BoaVista,2.8212,-60.673,Manaus,-3.0922,-60.0604,3.074,5301,CoronaVac,aereo
1,True,BoaVista_Manaus_Janssen,BoaVista -> Manaus,ij,BoaVista,2.8212,-60.673,Manaus,-3.0922,-60.0604,3.074,1730,Janssen,aereo
1,True,Belem_Manaus_Pfizer,Belem -> Manaus,ij,Belem,-1.4554,-48.5051,Manaus,-3.0922,-60.0604,4.107,2638,Pfizer,aereo
1,True,Belem_Manaus_AstraZeneca,Belem -> Manaus,ij,Belem,-1.4554,-48.5051,Manaus,-3.0922,-60.0604,4.107,14029,AstraZeneca,aereo
1,True,Belem_Manaus_CoronaVac,Belem -> Manaus,ij,Belem,-1.4554,-48.5051,Manaus,-3.0922,-60.0604,4.107,8987,CoronaVac,aereo
1,True,Belem_Manaus_Janssen,Belem -> Manaus,ij,Belem,-1.4554,-48.5051,Manaus,-3.0922,-60.0604,4.107,59,Janssen,aereo
1,True,Belem_Macapa_Pfizer,Belem -> Macapa,ij,Belem,-1.4554,-48.5051,Macapa,0.0407,-51.0574,2.535,5876,Pfizer,aereo
1,True,Belem_Macapa_CoronaVac,Belem -> Macapa,ij,Belem,-1.4554,-48.5051,Macapa,0.0407,-51.0574,2.535,5876,CoronaVac,aereo
1,True,Belem_Macapa_Janssen,Belem -> Macapa,ij,Belem,-1.4554,-48.5051,Macapa,0.0407,-51.0574,2.535,978,Janssen,aereo
1,True,Belem_SaoLuis_Pfizer,Belem -> SaoLuis,ij,Belem,-1.4554,-48.5051,SaoLuis,-2.5274,-44.3061,2.783,4162,Pfizer,aereo
1,True,Belem_SaoLuis_AstraZeneca,Belem -> SaoLuis,ij,Belem,-1.4554,-48.5051,SaoLuis,-2.5274,-44.3061,2.783,1302,AstraZeneca,aereo
1,True,Belem_SaoLuis_Janssen,Belem -> SaoLuis,ij,Belem,-1.4554,-48.5051,SaoLuis,-2.5274,-44.3061,2.783,2178,Janssen,aereo
1,True,Belem_Fortaleza_Janssen,Belem -> Fortaleza,ij,Belem,-1.4554,-48.5051,Fortaleza,-3.7254,-38.5236,3.848,16,Janssen,aereo
1,True,Macapa_Manaus_Pfizer,Macapa -> Manaus,ij,Macapa,0.0407,-51.0574,Manaus,-3.0922,-60.0604,3.722,179,Pfizer,aereo
1,True,Macapa_Manaus_Janssen,Macapa -> Manaus,ij,Macapa,0.0407,-51.0574,Manaus,-3.0922,-60.0604,3.722,886,Janssen,aereo
1,True,Macapa_BoaVista_CoronaVac,Macapa -> BoaVista,ij,Macapa,0.0407,-51.0574,BoaVista,2.8212,-60.673,3.808,5441,CoronaVac,aereo
1,True,Macapa_Belem_Pfizer,Macapa -> Belem,ij,Macapa,0.0407,-51.0574,Belem,-1.4554,-48.5051,2.535,8117,Pfizer,aereo
1,True,Macapa_Belem_AstraZeneca,Macapa -> Belem,ij,Macapa,0.0407,-51.0574,Belem,-1.4554,-48.5051,2.535,8421,AstraZeneca,aereo
1,True,Macapa_Belem_Janssen,Macapa -> Belem,ij,Macapa,0.0407,-51.0574,Belem,-1.4554,-48.5051,2.535,760,Janssen,aereo
1,True,Palmas_Manaus_Pfizer,Palmas -> Manaus,ij,Palmas,-10.1845,-48.3337,Manaus,-3.0922,-60.0604,4.463,3564,Pfizer,aereo
1,True,Palmas_Salvador_Janssen,Palmas -> Salvador,ij,Palmas,-10.1845,-48.3337,Salvador,-12.9742,-38.5125,3.810,153,Janssen,aereo
1,True,Palmas_Brasilia_Pfizer,Palmas -> Brasilia,ij,Palmas,-10.1845,-48.3337,Brasilia,-15.7975,-47.8919,3.017,360,Pfizer,aereo
1,True,Palmas_Brasilia_AstraZeneca,Palmas -> Brasilia,ij,Palmas,-10.1845,-48.3337,Brasilia,-15.7975,-47.8919,3.017,5203,AstraZeneca,aereo
1,True,Palmas_Brasilia_CoronaVac,Palmas -> Brasilia,ij,Palmas,-10.1845,-48.3337,Brasilia,-15.7975,-47.8919,3.017,7002,CoronaVac,aereo
1,True,Palmas_Brasilia_Janssen,Palmas -> Brasilia,ij,Palmas,-10.1845,-48.3337,Brasilia,-15.7975,-47.8919,3.017,653,Janssen,aereo
1,True,SaoLuis_Belem_Pfizer,SaoLuis -> Belem,ij,SaoLuis,-2.5274,-44.3061,Belem,-1.4554,-48.5051,2.783,6829,Pfizer,aereo
1,True,SaoLuis_Belem_CoronaVac,SaoLuis -> Belem,ij,SaoLuis,-2.5274,-44.3061,Belem,-1.4554,-48.5051,2.783,16766,CoronaVac,aereo
1,True,SaoLuis_Teresina_Janssen,SaoLuis -> Teresina,ij,SaoLuis,-2.5274,-44.3061,Teresina,-5.0911,-42.8116,2.536,1810,Janssen,aereo
1,True,SaoLuis_Fortaleza_CoronaVac,SaoLuis -> Fortaleza,ij,SaoLuis,-2.5274,-44.3061,Fortaleza,-3.7254,-38.5236,3.065,2429,CoronaVac,aereo
1,True,SaoLuis_Fortaleza_Janssen,SaoLuis -> Fortaleza,ij,SaoLuis,-2.5274,-44.3061,Fortaleza,-3.7254,-38.5236,3.065,377,Janssen,aereo
1,True,Teresina_Manaus_CoronaVac,Teresina -> Manaus,ij,Teresina,-5.0911,-42.8116,Manaus,-3.0922,-60.0604,5.129,10108,CoronaVac,aereo
1,True,Teresina_BoaVista_CoronaVac,Teresina -> BoaVista,ij,Teresina,-5.0911,-42.8116,BoaVista,2.8212,-60.673,5.527,383,CoronaVac,aereo
1,True,Teresina_SaoLuis_Pfizer,Teresina -> SaoLuis,ij,Teresina,-5.0911,-42.8116,SaoLuis,-2.5274,-44.3061,2.536,1077,Pfizer,aereo
1,True,Teresina_Fortaleza_Pfizer,Teresina -> Fortaleza,ij,Teresina,-5.0911,-42.8116,Fortaleza,-3.7254,-38.5236,2.811,5506,Pfizer,aereo
1,True,Teresina_Fortaleza_AstraZeneca,Teresina -> Fortaleza,ij,Teresina,-5.0911,-42.8116,Fortaleza,-3.7254,-38.5236,2.811,15466,AstraZeneca,aereo
1,True,Teresina_Fortaleza_CoronaVac,Teresina -> Fortaleza,ij,Teresina,-5.0911,-42.8116,Fortaleza,-3.7254,-38.5236,2.811,7133,CoronaVac,aereo
1,True,Teresina_Fortaleza_Janssen,Teresina -> Fortaleza,ij,Teresina,-5.0911,-42.8116,Fortaleza,-3.7254,-38.5236,2.811,2353,Janssen,aereo
1,True,Fortaleza_SaoLuis_Pfizer,Fortaleza -> SaoLuis,ij,Fortaleza,-3.7254,-38.5236,SaoLuis,-2.5274,-44.3061,3.065,7831,Pfizer,aereo
1,True,Fortaleza_SaoLuis_AstraZeneca,Fortaleza -> SaoLuis,ij,Fortaleza,-3.7254,-38.5236,SaoLuis,-2.5274,-44.3061,3.065,11768,AstraZeneca,aereo
1,True,Fortaleza_SaoLuis_CoronaVac,Fortaleza -> SaoLuis,ij,Fortaleza,-3.7254,-38.5236,SaoLuis,-2.5274,-44.3061,3.065,13070,CoronaVac,aereo
1,True,Fortaleza_Teresina_Pfizer,Fortaleza -> Teresina,ij,Fortaleza,-3.7254,-38.5236,Teresina,-5.0911,-42.8116,2.811,10868,Pfizer,aereo
1,True,Fortaleza_Teresina_AstraZeneca,Fortaleza -> Teresina,ij,Fortaleza,-3.7254,-38.5236,Teresina,-5.0911,-42.8116,2.811,10868,AstraZeneca,aereo
1,True,Fortaleza_Teresina_CoronaVac,Fortaleza -> Teresina,ij,Fortaleza,-3.7254,-38.5236,Teresina,-5.0911,-42.8116,2.811,10868,CoronaVac,aereo
1,True,Fortaleza_Natal_Pfizer,Fortaleza -> Natal,ij,Fortaleza,-3.7254,-38.5236,Natal,-5.8301,-35.2128,2.707,9410,Pfizer,aereo
1,True,Fortaleza_Natal_AstraZeneca,Fortaleza -> Natal,ij,Fortaleza,-3.7254,-38.5236,Natal,-5.8301,-35.2128,2.707,9410,AstraZeneca,aereo
1,True,Fortaleza_Natal_CoronaVac,Fortaleza -> Natal,ij,Fortaleza,-3.7254,-38.5236,Natal,-5.8301,-35.2128,2.707,9410,CoronaVac,aereo
1,True,Fortaleza_Natal_Janssen,Fortaleza -> Natal,ij,Fortaleza,-3.7254,-38.5236,Natal,-5.8301,-35.2128,2.707,1568,Janssen,aereo
1,True,Fortaleza_JoaoPessoa_Pfizer,Fortaleza -> JoaoPessoa,ij,Fortaleza,-3.7254,-38.5236,JoaoPessoa,-7.1688,-34.8638,2.906,4314,Pfizer,aereo
1,True,Fortaleza_JoaoPessoa_Janssen,Fortaleza -> JoaoPessoa,ij,Fortaleza,-3.7254,-38.5236,JoaoPessoa,-7.1688,-34.8638,2.906,965,Janssen,aereo
1,True,Fortaleza_Recife_Pfizer,Fortaleza -> Recife,ij,Fortaleza,-3.7254,-38.5236,Recife,-8.0632,-34.8711,3.022,7417,Pfizer,aereo
1,True,Fortaleza_Recife_AstraZeneca,Fortaleza -> Recife,ij,Fortaleza,-3.7254,-38.5236,Recife,-8.0632,-34.8711,3.022,2869,AstraZeneca,aereo
1,True,Fortaleza_Recife_CoronaVac,Fortaleza -> Recife,ij,Fortaleza,-3.7254,-38.5236,Recife,-8.0632,-34.8711,3.022,5440,CoronaVac,aereo
1,True,Fortaleza_Recife_Janssen,Fortaleza -> Recife,ij,Fortaleza,-3.7254,-38.5236,Recife,-8.0632,-34.8711,3.022,1574,Janssen,aereo
1,True,Natal_Fortaleza_AstraZeneca,Natal -> Fortaleza,ij,Natal,-5.8301,-35.2128,Fortaleza,-3.7254,-38.5236,2.707,12050,AstraZeneca,aereo
1,True,Natal_Fortaleza_Janssen,Natal -> Fortaleza,ij,Natal,-5.8301,-35.2128,Fortaleza,-3.7254,-38.5236,2.707,1024,Janssen,aereo
1,True,Natal_JoaoPessoa_Pfizer,Natal -> JoaoPessoa,ij,Natal,-5.8301,-35.2128,JoaoPessoa,-7.1688,-34.8638,2.250,6456,Pfizer,aereo
1,True,JoaoPessoa_Fortaleza_AstraZeneca,JoaoPessoa -> Fortaleza,ij,JoaoPessoa,-7.1688,-34.8638,Fortaleza,-3.7254,-38.5236,2.906,3424,AstraZeneca,aereo
1,True,JoaoPessoa_Recife_Pfizer,JoaoPessoa -> Recife,ij,JoaoPessoa,-7.1688,-34.8638,Recife,-8.0632,-34.8711,2.162,11643,Pfizer,aereo
1,True,JoaoPessoa_Recife_AstraZeneca,JoaoPessoa -> Recife,ij,JoaoPessoa,-7.1688,-34.8638,Recife,-8.0632,-34.8711,2.162,12191,AstraZeneca,aereo
1,True,JoaoPessoa_Recife_CoronaVac,JoaoPessoa -> Recife,ij,JoaoPessoa,-7.1688,-34.8638,Recife,-8.0632,-34.8711,2.162,9381,CoronaVac,aereo
1,True,JoaoPessoa_Recife_Janssen,JoaoPessoa -> Recife,ij,JoaoPessoa,-7.1688,-34.8638,Recife,-8.0632,-34.8711,2.162,1602,Janssen,aereo
1,True,Recife_Fortaleza_Pfizer,Recife -> Fortaleza,ij,Recife,-8.0632,-34.8711,Fortaleza,-3.7254,-38.5236,3.022,21433,Pfizer,aereo
1,True,Recife_Fortaleza_CoronaVac,Recife -> Fortaleza,ij,Recife,-8.0632,-34.8711,Fortaleza,-3.7254,-38.5236,3.022,11411,CoronaVac,aereo
1,True,Recife_Fortaleza_Janssen,Recife -> Fortaleza,ij,Recife,-8.0632,-34.8711,Fortaleza,-3.7254,-38.5236,3.022,1386,Janssen,aereo
1,True,Recife_JoaoPessoa_AstraZeneca,Recife -> JoaoPessoa,ij,Recife,-8.0632,-34.8711,JoaoPessoa,-7.1688,-34.8638,2.162,10770,AstraZeneca,aereo
1,True,Recife_JoaoPessoa_CoronaVac,Recife -> JoaoPessoa,ij,Recife,-8.0632,-34.8711,JoaoPessoa,-7.1688,-34.8638,2.162,10770,CoronaVac,aereo
1,True,Recife_JoaoPessoa_Janssen,Recife -> JoaoPessoa,ij,Recife,-8.0632,-34.8711,JoaoPessoa,-7.1688,-34.8638,2.162,829,Janssen,aereo
1,True,Recife_Maceio_AstraZeneca,Recife -> Maceio,ij,Recife,-8.0632,-34.8711,Maceio,-9.6599,-35.7406,2.328,1026,AstraZeneca,aereo
1,True,Recife_Salvador_Pfizer,Recife -> Salvador,ij,Recife,-8.0632,-34.8711,Salvador,-12.9742,-38.5125,3.098,3744,Pfizer,aereo
1,True,Recife_Salvador_AstraZeneca,Recife -> Salvador,ij,Recife,-8.0632,-34.8711,Salvador,-12.9742,-38.5125,3.098,14719,AstraZeneca,aereo
1,True,Recife_Salvador_CoronaVac,Recife -> Salvador,ij,Recife,-8.0632,-34.8711,Salvador,-12.9742,-38.5125,3.098,5520,CoronaVac,aereo
1,True,Recife_Salvador_Janssen,Recife -> Salvador,ij,Recife,-8.0632,-34.8711,Salvador,-12.9742,-38.5125,3.098,2209,Janssen,aereo
1,True,Maceio_Salvador_Pfizer,Maceio -> Salvador,ij,Maceio,-9.6599,-35.7406,Salvador,-12.9742,-38.5125,2.774,16964,Pfizer,aereo
1,True,Maceio_Salvador_AstraZeneca,Maceio -> Salvador,ij,Maceio,-9.6599,-35.7406,Salvador,-12.9742,-38.5125,2.774,7450,AstraZeneca,aereo
1,True,Maceio_Salvador_CoronaVac,Maceio -> Salvador,ij,Maceio,-9.6599,-35.7406,Salvador,-12.9742,-38.5125,2.774,11525,CoronaVac,aereo
1,True,Maceio_Salvador_Janssen,Maceio -> Salvador,ij,Maceio,-9.6599,-35.7406,Salvador,-12.9742,-38.5125,2.774,1546,Janssen,aereo
1,True,Aracaju_Salvador_Pfizer,Aracaju -> Salvador,ij,Aracaju,-10.9444,-37.069,Salvador,-12.9742,-38.5125,2.447,10062,Pfizer,aereo
1,True,Aracaju_Salvador_AstraZeneca,Aracaju -> Salvador,ij,Aracaju,-10.9444,-37.069,Salvador,-12.9742,-38.5125,2.447,5663,AstraZeneca,aereo
1,True,Aracaju_Salvador_CoronaVac,Aracaju -> Salvador,ij,Aracaju,-10.9444,-37.069,Salvador,-12.9742,-38.5125,2.447,6030,CoronaVac,aereo
1,True,Aracaju_Salvador_Janssen,Aracaju -> Salvador,ij,Aracaju,-10.9444,-37.069,Salvador,-12.9742,-38.5125,2.447,1220,Janssen,aereo
1,True,Salvador_Palmas_Pfizer,Salvador -> Palmas,ij,Salvador,-12.9742,-38.5125,Palmas,-10.1845,-48.3337,3.810,3940,Pfizer,aereo
1,True,Salvador_Fortaleza_Pfizer,Salvador -> Fortaleza,ij,Salvador,-12.9742,-38.5125,Fortaleza,-3.7254,-38.5236,3.671,4001,Pfizer,aereo
1,True,Salvador_Fortaleza_CoronaVac,Salvador -> Fortaleza,ij,Salvador,-12.9742,-38.5125,Fortaleza,-3.7254,-38.5236,3.671,9967,CoronaVac,aereo
1,True,Salvador_Recife_AstraZeneca,Salvador -> Recife,ij,Salvador,-12.9742,-38.5125,Recife,-8.0632,-34.8711,3.098,4000,AstraZeneca,aereo
1,True,Salvador_Recife_CoronaVac,Salvador -> Recife,ij,Salvador,-12.9742,-38.5125,Recife,-8.0632,-34.8711,3.098,4239,CoronaVac,aereo
1,True,Salvador_Maceio_Pfizer,Salvador -> Maceio,ij,Salvador,-12.9742,-38.5125,Maceio,-9.6599,-35.7406,2.774,11938,Pfizer,aereo
1,True,Salvador_Maceio_AstraZeneca,Salvador -> Maceio,ij,Salvador,-12.9742,-38.5125,Maceio,-9.6599,-35.7406,2.774,10912,AstraZeneca,aereo
1,True,Salvador_Maceio_CoronaVac,Salvador -> Maceio,ij,Salvador,-12.9742,-38.5125,Maceio,-9.6599,-35.7406,2.774,11938,CoronaVac,aereo
1,True,Salvador_Maceio_Janssen,Salvador -> Maceio,ij,Salvador,-12.9742,-38.5125,Maceio,-9.6599,-35.7406,2.774,1988,Janssen,aereo
1,True,Salvador_Aracaju_Pfizer,Salvador -> Aracaju,ij,Salvador,-12.9742,-38.5125,Aracaju,-10.9444,-37.069,2.447,7570,Pfizer,aereo
1,True,Salvador_Aracaju_AstraZeneca,Salvador -> Aracaju,ij,Salvador,-12.9742,-38.5125,Aracaju,-10.9444,-37.069,2.447,7570,AstraZeneca,aereo
1,True,Salvador_Aracaju_CoronaVac,Salvador -> Aracaju,ij,Salvador,-12.9742,-38.5125,Aracaju,-10.9444,-37.069,2.447,7570,CoronaVac,aereo
1,True,Salvador_Aracaju_Janssen,Salvador -> Aracaju,ij,Salvador,-12.9742,-38.5125,Aracaju,-10.9444,-37.069,2.447,1260,Janssen,aereo
1,True,Salvador_Vitoria_AstraZeneca,Salvador -> Vitoria,ij,Salvador,-12.9742,-38.5125,Vitoria,-20.3155,-40.3128,3.363,2727,AstraZeneca,aereo
1,True,Salvador_Vitoria_Janssen,Salvador -> Vitoria,ij,Salvador,-12.9742,-38.5125,Vitoria,-20.3155,-40.3128,3.363,101,Janssen,aereo
1,True,Salvador_SaoPaulo_Pfizer,Salvador -> SaoPaulo,ij,Salvador,-12.9742,-38.5125,SaoPaulo,-23.5505,-46.6333,4.364,2389,Pfizer,aereo
1,True,BeloHorizonte_Vitoria_AstraZeneca,BeloHorizonte -> Vitoria,ij,BeloHorizonte,-19.9237,-43.9363,Vitoria,-20.3155,-40.3128,2.619,1393,AstraZeneca,aereo
1,True,BeloHorizonte_Vitoria_CoronaVac,BeloHorizonte -> Vitoria,ij,BeloHorizonte,-19.9237,-43.9363,Vitoria,-20.3155,-40.3128,2.619,4120,CoronaVac,aereo
1,True,BeloHorizonte_Vitoria_Janssen,BeloHorizonte -> Vitoria,ij,BeloHorizonte,-19.9237,-43.9363,Vitoria,-20.3155,-40.3128,2.619,585,Janssen,aereo
1,True,BeloHorizonte_RioDeJaneiro_Janssen,BeloHorizonte -> RioDeJaneiro,ij,BeloHorizonte,-19.9237,-43.9363,RioDeJaneiro,-22.9068,-43.1729,2.554,490,Janssen,aereo
1,True,BeloHorizonte_SaoPaulo_Pfizer,BeloHorizonte -> SaoPaulo,ij,BeloHorizonte,-19.9237,-43.9363,SaoPaulo,-23.5505,-46.6333,2.796,38162,Pfizer,aereo
1,True,BeloHorizonte_SaoPaulo_AstraZeneca,BeloHorizonte -> SaoPaulo,ij,BeloHorizonte,-19.9237,-43.9363,SaoPaulo,-23.5505,-46.6333,2.796,20379,AstraZeneca,aereo
1,True,BeloHorizonte_SaoPaulo_CoronaVac,BeloHorizonte -> SaoPaulo,ij,BeloHorizonte,-19.9237,-43.9363,SaoPaulo,-23.5505,-46.6333,2.796,22966,CoronaVac,aereo
1,True,BeloHorizonte_SaoPaulo_Janssen,BeloHorizonte -> SaoPaulo,ij,BeloHorizonte,-19.9237,-43.9363,SaoPaulo,-23.5505,-46.6333,2.796,4133,Janssen,aereo
1,True,BeloHorizonte_Brasilia_AstraZeneca,BeloHorizonte -> Brasilia,ij,BeloHorizonte,-19.9237,-43.9363,Brasilia,-15.7975,-47.8919,3.009,8871,AstraZeneca,aereo
1,True,Vitoria_Salvador_AstraZeneca,Vitoria -> Salvador,ij,Vitoria,-20.3155,-40.3128,Salvador,-12.9742,-38.5125,3.363,2938,AstraZeneca,aereo
1,True,Vitoria_Salvador_CoronaVac,Vitoria -> Salvador,ij,Vitoria,-20.3155,-40.3128,Salvador,-12.9742,-38.5125,3.363,6838,CoronaVac,aereo
1,True,Vitoria_BeloHorizonte_Janssen,Vitoria -> BeloHorizonte,ij,Vitoria,-20.3155,-40.3128,BeloHorizonte,-19.9237,-43.9363,2.619,561,Janssen,aereo
1,True,Vitoria_SaoPaulo_Pfizer,Vitoria -> SaoPaulo,ij,Vitoria,-20.3155,-40.3128,SaoPaulo,-23.5505,-46.6333,3.210,3215,Pfizer,aereo
1,True,RioDeJaneiro_BeloHorizonte_Janssen,RioDeJaneiro -> BeloHorizonte,ij,RioDeJaneiro,-22.9068,-43.1729,BeloHorizonte,-19.9237,-43.9363,2.554,1467,Janssen,aereo
1,True,RioDeJaneiro_SaoPaulo_Pfizer,RioDeJaneiro -> SaoPaulo,ij,RioDeJaneiro,-22.9068,-43.1729,SaoPaulo,-23.5505,-46.6333,2.586,11348,Pfizer,aereo
1,True,RioDeJaneiro_SaoPaulo_AstraZeneca,RioDeJaneiro -> SaoPaulo,ij,RioDeJaneiro,-22.9068,-43.1729,SaoPaulo,-23.5505,-46.6333,2.586,110572,AstraZeneca,aereo
1,True,RioDeJaneiro_SaoPaulo_CoronaVac,RioDeJaneiro -> SaoPaulo,ij,RioDeJaneiro,-22.9068,-43.1729,SaoPaulo,-23.5505,-46.6333,2.586,75309,CoronaVac,aereo
1,True,RioDeJaneiro_SaoPaulo_Janssen,RioDeJaneiro -> SaoPaulo,ij,RioDeJaneiro,-22.9068,-43.1729,SaoPaulo,-23.5505,-46.6333,2.586,18637,Janssen,aereo
1,True,SaoPaulo_BeloHorizonte_Pfizer,SaoPaulo -> BeloHorizonte,ij,SaoPaulo,-23.5505,-46.6333,BeloHorizonte,-19.9237,-43.9363,2.796,28990,Pfizer,aereo
1,True,SaoPaulo_BeloHorizonte_AstraZeneca,SaoPaulo -> BeloHorizonte,ij,SaoPaulo,-23.5505,-46.6333,BeloHorizonte,-19.9237,-43.9363,2.796,26147,AstraZeneca,aereo
1,True,SaoPaulo_BeloHorizonte_CoronaVac,SaoPaulo -> BeloHorizonte,ij,SaoPaulo,-23.5505,-46.6333,BeloHorizonte,-19.9237,-43.9363,2.796,21016,CoronaVac,aereo
1,True,SaoPaulo_Vitoria_Pfizer,SaoPaulo -> Vitoria,ij,SaoPaulo,-23.5505,-46.6333,Vitoria,-20.3155,-40.3128,3.210,4120,Pfizer,aereo
1,True,SaoPaulo_RioDeJaneiro_Pfizer,SaoPaulo -> RioDeJaneiro,ij,SaoPaulo,-23.5505,-46.6333,RioDeJaneiro,-22.9068,-43.1729,2.586,80768,Pfizer,aereo
1,True,SaoPaulo_RioDeJaneiro_AstraZeneca,SaoPaulo -> RioDeJaneiro,ij,SaoPaulo,-23.5505,-46.6333,RioDeJaneiro,-22.9068,-43.1729,2.586,80768,AstraZeneca,aereo
1,True,SaoPaulo_RioDeJaneiro_CoronaVac,SaoPaulo -> RioDeJaneiro,ij,SaoPaulo,-23.5505,-46.6333,RioDeJaneiro,-22.9068,-43.1729,2.586,80768,CoronaVac,aereo
1,True,SaoPaulo_RioDeJaneiro_Janssen,SaoPaulo -> RioDeJaneiro,ij,SaoPaulo,-23.5505,-46.6333,RioDeJaneiro,-22.9068,-43.1729,2.586,12970,Janssen,aereo
